,predicted_rating
21979,6.2724943
21980,5.2701297
21981,6.446011
21982,5.8646626
21983,4.465656
21984,5.975674
21985,5.4467435
21986,7.19946
21987,5.9220905
21988,4.9144707
21989,7.0256824
21990,7.0458117
21991,3.407826
21992,6.7109513
21993,5.9101343
21994,6.707279
21995,5.935804
21996,5.220099
21997,6.696538
21998,7.0933805
21999,7.2224746
22000,5.805805
22001,6.396655
22002,6.611749
22003,6.0542765
22004,6.010891
22005,6.849866
22006,5.4756784
22007,7.6693826
22008,6.013019
22009,4.937155
22010,6.1600347
22011,6.522657
22012,5.4641666
22013,6.965538
22014,5.8303485
22015,5.7517605
22016,4.010112
22017,6.006617
22018,7.3675184
22019,6.2596235
22020,6.012391
22021,5.963102
22022,5.2594137
22023,5.5084777
22024,5.332046
22025,6.4756455
22026,5.990982
22027,6.602604
22028,5.7552934
22029,5.664597
22030,6.8566422
22031,6.6009126
22032,6.0696316
22033,5.950712
22034,6.2955656
22035,5.0963326
22036,4.622574
22037,5.8311615
22038,7.4839005
22039,4.985393
22040,5.102457
22041,6.5971737
22042,6.2652445
22043,6.9531584
22044,5.321986
22045,4.578381
22046,5.286631
22047,7.0208163
22048,4.076273
22049,6.639374
22050,6.3402867
22051,6.138676
22052,4.994806
22053,5.1152697
22054,5.005525
22055,4.992895
22056,5.7015023
22057,6.8031263
22058,5.857049
22059,6.03077
22060,5.6291666
22061,6.5195
22062,6.5349503
22063,6.075523
22064,6.759766
22065,4.7758255
22066,4.0515823
22067,6.586696
22068,6.377886
22069,6.6934586
22070,5.9739213
22071,5.762465
22072,5.6941786
22073,4.7696013
22074,6.003846
22075,5.206388
22076,5.6998153
22077,5.3166943
22078,5.253547
22079,5.9965305
22080,5.439053
22081,5.0122905
22082,6.122831
22083,4.533032
22084,7.2780538
22085,5.232657
22086,4.754341
22087,5.630869
22088,6.0104194
22089,6.4684463
22090,6.482649
22091,7.522236
22092,6.9983883
22093,4.998677
22094,5.8417172
22095,6.875396
22096,7.5446496
22097,5.815448
22098,5.1709085
22099,6.1214895
22100,6.521345
22101,5.560978
22102,5.884183
22103,6.399274
22104,6.860771
22105,6.533828
22106,3.9718008
22107,5.190182
22108,5.446688
22109,6.3322587
22110,6.535758
22111,6.4210353
22112,5.985934
22113,4.952009
22114,6.4318285
22115,5.799225
22116,5.6172566
22117,6.431983
22118,6.2335052
22119,5.408853
22120,5.3768744
22121,5.285303
22122,5.914077
22123,5.2287683
22124,6.438964
22125,6.1134744
22126,5.1309104
22127,4.100398
22128,7.27883
22129,6.887168
22130,4.388749
22131,6.227449
22132,5.8850036
22133,5.8659754
22134,4.785573
22135,5.515829
22136,6.0387783
22137,5.852672
22138,6.8015213
22139,4.38262
22140,6.207935
22141,6.300842
22142,6.3869157
22143,5.6459227
22144,6.0489087
22145,6.449084
22146,6.0311956
22147,5.8682003
22148,6.722101
22149,5.974895
22150,5.03555
22151,7.1370454
22152,6.1839848
22153,6.217984
22154,5.4430494
22155,6.57645
22156,6.1189504
22157,6.681824
22158,5.466031
22159,5.9707246
22160,6.6899214
22161,6.708392
22162,4.934806
22163,5.0747585
22164,6.36938
22165,5.296749
22166,6.230842
22167,6.482094
22168,5.990507
22169,6.0657787
22170,5.0773554
22171,5.234255
22172,5.7740684
22173,5.540078
22174,6.455331
22175,5.4020286
22176,6.7482476
22177,5.208319
22178,6.372648
22179,6.3315573
22180,5.4473367
22181,5.296279
22182,5.692386
22183,5.2400064
22184,5.780099
22185,6.330892
22186,6.317203
22187,6.7958326
22188,6.428187
22189,3.7745192
22190,5.629722
22191,5.705488
22192,6.2902374
22193,6.3033857
22194,6.8832765
22195,3.5591712
22196,4.950323
22197,5.939437
22198,6.008623
22199,6.5076995
22200,6.5488386
22201,6.6585207
22202,6.043143
22203,6.0816946
22204,5.7864833
22205,6.4946203
22206,6.5339746
22207,6.2161484
22208,6.3399105
22209,6.1665473
22210,5.985147
22211,5.653532
22212,6.5791817
22213,5.2710915
22214,6.101463
22215,5.7787967
22216,5.7301598
22217,5.4636354
22218,5.3206735
22219,7.438715
22220,7.249839
22221,6.820962
22222,6.6702695
22223,6.6052985
22224,6.765608
22225,6.012238
22226,6.5663013
22227,5.7624016
22228,6.3479996
22229,6.4277744
22230,4.898922
22231,5.7356524
22232,6.125892
22233,5.832396
22234,6.653667
22235,4.1590624
22236,4.0230656
22237,5.4398227
22238,5.8815265
22239,5.6677527
22240,5.833301
22241,6.3978286
22242,5.9161386
22243,6.046911
22244,6.2672086
22245,5.7558765
22246,6.2105994
22247,6.1982903
22248,5.6298447
22249,6.401758
22250,6.3706975
22251,5.571747
22252,6.454523
22253,6.4548078
22254,5.2938437
22255,6.1293416
22256,6.3942113
22257,4.727723
22258,6.466946
22259,5.74766
22260,5.91346
22261,5.254003
22262,5.9828715
22263,6.2066674
22264,6.2298923
22265,5.880366
22266,5.521979
22267,5.699057
22268,6.439481
22269,4.9677553
22270,6.281447
22271,4.5994697
22272,4.9682236
22273,5.6925907
22274,5.715955
22275,5.8403034
22276,5.459406
22277,6.0693407
22278,7.2301636
22279,4.4907036
22280,6.749857
22281,5.295451
22282,5.449283
22283,6.6293044
22284,6.1093636
22285,5.864301
22286,6.1206694
22287,5.0311427
22288,6.49719
22289,5.0717144
22290,6.0566497
22291,6.7185946
22292,6.252567
22293,4.1657147
22294,5.8191853
22295,5.3133163
22296,4.6907644
22297,5.728911
22298,6.1330204
22299,5.6208706
22300,5.726049
22301,6.9123154
22302,6.2824473
22303,6.2277756
22304,5.8270435
22305,5.1996236
22306,5.947643
22307,6.485262
22308,6.4812555
22309,6.685093
22310,5.792101
22311,6.8009048
22312,5.8766503
22313,6.0135603
22314,5.543769
22315,6.4090176
22316,4.3910813
22317,6.472859
22318,7.15989
22319,5.8428636
22320,6.425662
22321,6.015581
22322,5.938344
22323,6.4614124
22324,7.0666595
22325,4.9069443
22326,5.005473
22327,5.6460156
22328,5.847437
22329,7.4963913
22330,6.3759246
22331,6.1675334
22332,6.1505904
22333,5.8037806
22334,6.526736
22335,7.3857245
22336,4.672352
22337,5.8477774
22338,5.706579
22339,6.437043
22340,5.8285956
22341,6.7406373
22342,6.297775
22343,7.514114
22344,6.3938437
22345,5.4337487
22346,6.292796
22347,5.6090217
22348,6.5415974
22349,6.48537
22350,6.1857104
22351,5.4728985
22352,6.502124
22353,4.864437
22354,5.6005063
22355,5.51545
22356,7.3621235
22357,6.6084867
22358,6.3828273
22359,3.698071
22360,4.498317
22361,5.929066
22362,6.4700375
22363,5.2734604
22364,6.812474
22365,6.6307635
22366,6.679958
22367,5.9021707
22368,3.2372997
22369,6.099855
22370,5.7412477
22371,6.050044
22372,5.743673
22373,5.9095173
22374,7.1494794
22375,5.905226
22376,5.6197214
22377,6.6232457
22378,7.349011
22379,5.831958
22380,5.4577203
22381,7.642134
22382,6.4786015
22383,5.7172947
22384,5.6014233
22385,6.843095
22386,5.502454
22387,7.555391
22388,4.601723
22389,6.9676504
22390,6.898094
22391,5.854433
22392,7.616678
22393,5.944505
22394,6.0856323
22395,5.7521405
22396,6.9068055
22397,5.835235
22398,6.1822104
22399,6.8907876
22400,5.9058695
22401,5.1347885
22402,4.4206347
22403,5.6540937
22404,6.876506
22405,6.5330167
22406,4.906214
22407,5.8023286
22408,6.1641536
22409,6.1204534
22410,5.9001184
22411,6.54632
22412,5.351382
22413,6.2417793
22414,5.1338363
22415,6.486489
22416,6.474104
22417,6.0716457
22418,4.5868406
22419,5.0689387
22420,6.331621
22421,6.6819324
22422,5.5054903
22423,6.338555
22424,5.1887693
22425,6.4636297
22426,6.15262
22427,4.779266
22428,6.6550856
22429,6.243192
22430,6.3873606
22431,5.163662
22432,5.4111
22433,6.518379
22434,7.4751472
22435,5.54576
22436,6.092663
22437,6.592354
22438,5.96986
22439,6.3094506
22440,5.035801
22441,5.3294716
22442,6.252516
22443,5.932714
22444,6.085544
22445,6.7167645
22446,6.5874796
22447,5.245059
22448,5.775067
22449,4.7510085
22450,5.749043
22451,6.8730836
22452,6.0647244
22453,5.608967
22454,4.6635647
22455,4.9389243
22456,6.0296464
22457,6.1074023
22458,5.972459
22459,6.1582155
22460,3.7575722
22461,7.2513866
22462,4.7891855
22463,6.275418
22464,5.8014126
22465,4.5255523
22466,5.532502
22467,6.735268
22468,6.504612
22469,6.133621
22470,5.611853
22471,6.040631
22472,5.118737
22473,6.113928
22474,6.129479
22475,5.7248206
22476,5.959759
22477,4.2412386
22478,4.889205
22479,5.0251083
22480,6.5438914
22481,6.3288436
22482,5.6707673
22483,6.3463616
22484,6.658667
22485,5.8878646
22486,5.4824286
22487,6.099021
22488,6.2054586
22489,7.352859
22490,7.787058
22491,4.90949
22492,4.5270195
22493,6.09974
22494,4.206543
22495,4.8694
22496,3.7507532
22497,5.1247334
22498,4.960463
22499,5.6925187
22500,5.231836
22501,6.0263786
22502,6.242626
22503,5.9696026
22504,6.1826844
22505,4.0176234
22506,5.11598
22507,5.063433
22508,6.4112597
22509,5.9211636
22510,6.550451
22511,5.481962
22512,7.312017
22513,5.0068884
22514,6.848588
22515,5.910174
22516,5.263252
22517,5.69029
22518,7.047563
22519,5.2450986
22520,6.063675
22521,6.1806307
22522,6.100796
22523,5.8641334
22524,6.342186
22525,4.67243
22526,6.7125783
22527,5.579744
22528,5.593688
22529,6.572688
22530,6.8779335
22531,6.0589314
22532,6.184325
22533,5.001019
22534,6.7542496
22535,6.323602
22536,6.4820423
22537,5.3633966
22538,5.4810643
22539,5.982536
22540,4.531044
22541,5.440613
22542,4.842593
22543,5.9258037
22544,6.2503943
22545,5.7982755
22546,5.985928
22547,6.0815773
22548,6.755611
22549,6.506477
22550,7.442758
22551,6.328529
22552,6.731097
22553,5.40662
22554,6.138252
22555,7.3836403
22556,5.7307673
22557,6.489723
22558,6.767498
22559,5.8901052
22560,6.054936
22561,6.2473807
22562,5.000959
22563,6.864056
22564,6.1321235
22565,7.2615337
22566,5.630487
22567,6.0689034
22568,6.23078
22569,5.3458934
22570,7.3922043
22571,7.412863
22572,5.7239976
22573,6.590168
22574,6.5598674
22575,6.033912
22576,6.551198
22577,6.3000083
22578,5.6575093
22579,6.2231975
22580,5.801108
22581,5.177721
22582,6.240298
22583,6.9850035
22584,6.5089335
22585,6.322523
22586,6.080344
22587,6.405754
22588,4.951233
22589,5.6430826
22590,6.661902
22591,4.788723
22592,6.3139424
22593,6.470635
22594,6.712864
22595,4.7258835
22596,6.114703
22597,5.2204485
22598,7.140699
22599,5.9886923
22600,8.007326
22601,5.681424
22602,3.8881276
22603,6.430352
22604,5.2968435
22605,5.5739083
22606,7.2638106
22607,6.691825
22608,6.2718797
22609,5.0972915
22610,6.1477485
22611,5.348803
22612,5.706622
22613,6.600131
22614,6.5749974
22615,7.213021
22616,5.9198
22617,5.18312
22618,7.00058
22619,5.2296844
22620,5.8137965
22621,6.307364
22622,5.097136
22623,5.667915
22624,4.719969
22625,4.0326843
22626,3.7299826
22627,5.7713923
22628,5.8302746
22629,6.4034843
22630,7.272526
22631,6.6801353
22632,7.3981037
22633,5.8131113
22634,6.466066
22635,3.530975
22636,5.8974733
22637,5.952526
22638,7.0097914
22639,6.332556
22640,5.737897
22641,6.3756547
22642,6.274114
22643,3.6036236
22644,7.042282
22645,5.6673274
22646,5.960213
22647,5.980297
22648,5.097331
22649,5.8919015
22650,5.7623916
22651,6.3326836
22652,5.9096537
22653,5.10258
22654,5.8827796
22655,4.9148755
22656,5.944192
22657,5.655198
22658,6.562142
22659,7.8357434
22660,6.844931
22661,6.1503415
22662,5.951909
22663,4.577235
22664,5.058741
22665,5.7153
22666,6.5642247
22667,6.045854
22668,4.9681754
22669,6.5208015
22670,6.3328567
22671,7.8763003
22672,5.4925094
22673,5.9779973
22674,6.011091
22675,5.47078
22676,7.513417
22677,6.0257936
22678,6.061122
22679,4.8316145
22680,6.8378115
22681,6.2592497
22682,6.03534
22683,5.7749505
22684,6.2033796
22685,6.030033
22686,5.31461
22687,6.1797805
22688,6.1977005
22689,5.4997253
22690,6.189722
22691,3.329555
22692,5.3372955
22693,6.3880124
22694,5.861481
22695,5.675332
22696,5.8311
22697,5.823596
22698,4.840735
22699,6.007823
22700,4.318286
22701,6.138664
22702,5.392377
22703,6.2061105
22704,7.3086967
22705,6.213193
22706,6.4501243
22707,5.686933
22708,5.9945064
22709,5.711833
22710,6.298771
22711,5.6819634
22712,4.8405685
22713,4.463168
22714,7.6739087
22715,5.2280765
22716,6.2603817
22717,5.823727
22718,4.4220886
22719,4.074434
22720,6.154622
22721,6.279903
22722,5.869198
22723,5.430611
22724,6.068893
22725,4.873128
22726,6.2023997
22727,5.8780856
22728,6.311223
22729,5.861067
22730,6.3274236
22731,5.776171
22732,4.1971226
22733,6.387129
22734,6.1879954
22735,6.615188
22736,6.4326105
22737,3.5372512
22738,4.009076
22739,6.178393
22740,5.7156568
22741,5.999527
22742,6.193989
22743,5.861722
22744,4.410082
22745,5.9923863
22746,8.629923
22747,6.3241525
22748,5.5615783
22749,6.2205462
22750,7.1610913
22751,5.9248257
22752,4.675272
22753,5.2527766
22754,4.863764
22755,5.777273
22756,5.9975085
22757,6.1479993
22758,5.8410745
22759,5.791508
22760,7.0645456
22761,7.240621
22762,7.1800904
22763,6.7147565
22764,6.5597034
22765,6.1244326
22766,5.10769
22767,5.091886
22768,6.233352
22769,6.0090456
22770,6.648529
22771,6.420161
22772,7.47691
22773,3.5871332
22774,3.473089
22775,6.2071257
22776,5.2387867
22777,6.0936623
22778,7.9885755
22779,5.6926937
22780,5.961213
22781,6.304945
22782,4.9093375
22783,7.110996
22784,5.3645954
22785,7.305328
22786,6.7930894
22787,6.1104107
22788,6.012231
22789,6.861057
22790,5.8460965
22791,7.1086273
22792,5.0840297
22793,4.616804
22794,6.0288463
22795,5.4504485
22796,6.0217867
22797,4.9528227
22798,6.7897124
22799,5.0675244
22800,7.173395
22801,6.57695
22802,5.9037175
22803,6.1729913
22804,5.769809
22805,6.1860104
22806,5.3786645
22807,6.4962454
22808,4.6458406
22809,4.87627
22810,6.42817
22811,6.6798954
22812,6.1603885
22813,6.0745482
22814,6.42252
22815,6.5632257
22816,6.6501527
22817,5.5160413
22818,6.0341077
22819,6.406763
22820,5.4541597
22821,6.1297936
22822,5.5186033
22823,5.056531
22824,4.013364
22825,6.2646832
22826,5.2941647
22827,6.429633
22828,4.9427195
22829,6.0837107
22830,5.321805
22831,6.187533
22832,6.6439505
22833,5.7113166
22834,6.3374805
22835,5.4871764
22836,5.069153
22837,5.406648
22838,7.607161
22839,5.509901
22840,6.6686873
22841,4.854896
22842,5.352841
22843,6.5593667
22844,4.9846005
22845,4.8026204
22846,4.915505
22847,6.6082892
22848,5.842247
22849,5.553713
22850,6.6595225
22851,6.0049963
22852,6.181957
22853,5.680475
22854,6.2324734
22855,5.3459764
22856,6.18551
22857,6.213823
22858,6.335353
22859,5.907535
22860,5.6251473
22861,4.924901
22862,5.112629
22863,4.1871934
22864,5.8646874
22865,4.603414
22866,5.803332
22867,5.135076
22868,5.6378126
22869,5.9232807
22870,5.2502637
22871,4.8108344
22872,6.909121
22873,4.4708304
22874,3.8439028
22875,6.3566127
22876,4.7817674
22877,6.2344112
22878,5.44336
22879,6.098211
22880,6.3777723
22881,5.072831
22882,6.8915863
22883,5.5341773
22884,7.243965
22885,6.0931797
22886,6.38069
22887,6.2478695
22888,5.4721837
22889,6.3875365
22890,6.8290734
22891,4.8344045
22892,5.5556464
22893,6.0884714
22894,5.9365754
22895,4.8665295
22896,5.9726353
22897,7.087359
22898,6.413484
22899,6.4325466
22900,4.41811
22901,6.0252404
22902,7.4493566
22903,5.450549
22904,6.036765
22905,5.638146
22906,6.384447
22907,5.1909165
22908,6.3321605
22909,7.43153
22910,5.84418
22911,6.0068893
22912,5.7570724
22913,5.354945
22914,6.1627774
22915,6.0917487
22916,6.5348253
22917,5.097504
22918,6.2114806
22919,6.124694
22920,4.4996448
22921,7.189302
22922,5.6547117
22923,5.08212
22924,6.1836724
22925,5.3381176
22926,5.8760595
22927,6.392474
22928,5.992664
22929,4.2409678
22930,5.8119197
22931,6.4267735
22932,5.8076477
22933,6.4976425
22934,5.00656
22935,5.7961836
22936,6.458735
22937,6.8902097
22938,5.744229
22939,4.7240705
22940,5.921213
22941,4.9207044
22942,4.821482
22943,6.128356
22944,6.130236
22945,5.953909
22946,6.8045497
22947,6.111451
22948,6.908577
22949,6.4166536
22950,5.723971
22951,6.460219
22952,6.369056
22953,6.620741
22954,6.0061502
22955,6.2126718
22956,5.648718
22957,6.1456857
22958,5.448725
22959,4.8253946
22960,6.848412
22961,3.4240544
22962,7.135653
22963,5.115627
22964,5.943262
22965,6.4255633
22966,6.8222046
22967,5.923465
22968,4.3966846
22969,5.7652817
22970,4.6121125
22971,5.136263
22972,6.1449633
22973,6.17002
22974,6.785123
22975,6.099774
22976,6.5684185
22977,4.4058294
22978,6.3767285
22979,6.750494
22980,6.4930396
22981,5.8408637
22982,5.7100725
22983,5.8781757
22984,5.5237546
22985,5.784329
22986,7.1247153
22987,6.096297
22988,5.108731
22989,6.472055
22990,7.069883
22991,5.672474
22992,5.1174545
22993,6.1557636
22994,5.8419757
22995,6.5761294
22996,6.082437
22997,6.33889
22998,5.915408
22999,5.3937593
23000,6.1232595
23001,5.548007
23002,4.240651
23003,5.6102457
23004,6.231053
23005,6.468327
23006,6.2250433
23007,5.8049407
23008,6.7847934
23009,5.924833
23010,6.3059425
23011,5.028115
23012,6.1611156
23013,6.673516
23014,5.9045634
23015,6.4852695
23016,5.416509
23017,5.808755
23018,6.8841224
23019,3.8793962
23020,7.022057
23021,6.3483205
23022,5.9068394
23023,7.3277617
23024,5.0032287
23025,5.1589556
23026,4.862449
23027,6.0191536
23028,5.83922
23029,6.5223784
23030,5.0478773
23031,7.1166506
23032,5.4361053
23033,4.7762036
23034,6.580437
23035,5.841359
23036,6.958898
23037,5.8185453
23038,6.5358844
23039,5.946079
23040,6.242353
23041,4.9438653
23042,6.9343767
23043,5.811469
23044,6.1381674
23045,5.7566166
23046,6.460102
23047,6.294593
23048,5.4382997
23049,6.4542093
23050,5.552399
23051,4.2833233
23052,6.16083
23053,5.136242
23054,6.0885115
23055,6.07628
23056,6.123536
23057,6.3135867
23058,6.031829
23059,6.2343316
23060,5.08737
23061,5.556217
23062,4.9684033
23063,5.7487516
23064,6.4411063
23065,7.0424833
23066,5.169508
23067,6.073216
23068,6.2115984
23069,6.210019
23070,6.4380355
23071,6.1010118
23072,6.2335534
23073,6.3470216
23074,5.22248
23075,6.8130693
23076,6.515723
23077,6.4157157
23078,5.1048403
23079,3.7303243
23080,4.935783
23081,6.3346615
23082,5.274145
23083,4.831197
23084,6.279971
23085,5.75768
23086,6.9230113
23087,5.771261
23088,4.2369294
23089,6.418333
23090,6.4286575
23091,5.0311227
23092,5.741363
23093,6.068991
23094,5.8683257
23095,5.5891714
23096,5.9840302
23097,5.891608
23098,5.9375286
23099,5.0990834
23100,5.833717
23101,7.173773
23102,6.478092
23103,3.8639903
23104,4.786232
23105,4.8348813
23106,6.2785935
23107,4.091425
23108,5.08495
23109,3.3560228
23110,3.698421
23111,6.933365
23112,5.8977785
23113,6.296524
23114,6.6759753
23115,6.914856
23116,5.418858
23117,6.4649754
23118,6.177555
23119,5.9822507
23120,6.7699695
23121,7.0525317
23122,5.9305863
23123,5.5921817
23124,6.39888
23125,6.0924187
23126,5.7752104
23127,5.791584
23128,6.9386196
23129,5.2178245
23130,5.330301
23131,6.3040843
23132,6.90844
23133,5.68843
23134,5.0111995
23135,6.051557
23136,5.488226
23137,4.728508
23138,5.739034
23139,5.9493055
23140,6.0341887
23141,6.4757614
23142,6.9187636
23143,5.995484
23144,7.0524926
23145,4.7005143
23146,6.122536
23147,6.630732
23148,6.7789965
23149,6.389788
23150,2.6926048
23151,4.1507816
23152,5.2664876
23153,6.5337496
23154,5.5739336
23155,6.5287127
23156,7.756348
23157,4.7219243
23158,6.2584243
23159,6.3580008
23160,6.253151
23161,5.530007
23162,5.5083303
23163,4.3827863
23164,6.5032835
23165,5.7939587
23166,7.104754
23167,4.6592574
23168,6.567368
23169,5.7029805
23170,6.223462
23171,6.455265
23172,6.695985
23173,5.321829
23174,6.3014474
23175,6.702804
23176,7.4765487
23177,5.663095
23178,4.7784247
23179,4.5503035
23180,6.9241433
23181,5.750161
23182,5.1433825
23183,5.779271
23184,5.5215077
23185,5.570612
23186,5.5993447
23187,5.979379
23188,7.0245256
23189,4.1218333
23190,6.341843
23191,5.2589216
23192,6.565135
23193,5.0468297
23194,5.7719784
23195,5.006207
23196,6.226687
23197,6.7606106
23198,5.807034
23199,5.091906
23200,5.7461867
23201,6.168773
23202,6.12836
23203,6.605174
23204,5.995704
23205,4.9061093
23206,5.7659965
23207,6.8401866
23208,5.6285095
23209,6.2994933
23210,5.8906746
23211,6.339039
23212,6.000573
23213,5.9391665
23214,4.948598
23215,5.8089185
23216,6.0802145
23217,6.204344
23218,6.918258
23219,6.2187505
23220,6.5772967
23221,6.399964
23222,4.455476
23223,6.3727665
23224,6.5900936
23225,7.815508
23226,7.255105
23227,6.7160797
23228,5.8962727
23229,6.134516
23230,6.35469
23231,6.0264163
23232,6.3070374
23233,5.774118
23234,3.8683686
23235,5.783474
23236,5.9770403
23237,5.8961344
23238,4.7557926
23239,6.267946
23240,4.811207
23241,5.9204197
23242,6.1423655
23243,5.7901125
23244,5.4070663
23245,6.73654
23246,6.9211025
23247,7.029452
